  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(17_16)Mean,  d(18_16)Mean,    d(D_H)Mean,      E17_Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(17_16)_SD,   d(18_16)_SD,     d(D_H)_SD,        E17_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,Resistance,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code,Pulse Good
411,    P-1971,   2022/09/23 00:17:11,           1-13,13,-4.771,-9.402,-57.505,0.206,18978,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663906939,0.197,0.172,0.354,0.148,155.326,-0.001,-0.002,3.72,91.634,23.698,0.966,56.023,0.925,0.078,0,0,0,"    
21.59",40.688,1,13,2,WassenaarRS,0,1
412,    P-1971,   2022/09/23 00:26:11,           1-13,14,-4.793,-9.415,-57.492,0.19,19415,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663907478,0.212,0.201,0.369,0.146,157.675,-0.002,-0.001,3.791,93.52,24.203,0.994,57.363,0.921,0.085,0,0,0,"    
21.71",40.938,1,13,2,WassenaarRS,0,1
413,    P-1971,   2022/09/23 00:35:10,           1-13,15,-4.756,-9.397,-57.546,0.218,19066,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663908018,0.235,0.196,0.416,0.172,151.137,-0.001,-0.002,3.626,92.091,23.91,0.961,55.517,0.922,-0.011,0,0,0,"    
21.60",41.125,1,13,2,WassenaarRS,0,1
414,    P-1971,   2022/09/23 00:44:10,           1-13,16,-4.777,-9.394,-57.413,0.195,19204,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663908558,0.195,0.167,0.382,0.153,152.217,-0.001,-0.002,3.643,92.575,24.065,0.976,56.533,0.924,0.061,0,0,0,"    
21.68",40.875,1,13,2,WassenaarRS,0,1
415,    P-1971,   2022/09/23 00:53:10,           1-13,17,-4.768,-9.387,-57.427,0.2,18975,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663909098,0.228,0.197,0.356,0.165,151.402,0,-0.001,3.645,91.614,23.752,0.964,55.913,0.925,0.061,0,0,0,"    
21.65",40.25,1,13,2,WassenaarRS,0,1
416,    P-1971,   2022/09/23 01:02:11,           1-13,18,-4.745,-9.38,-57.297,0.22,19878,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663909638,0.222,0.201,0.398,0.158,161.078,-0.001,-0.002,3.847,95.55,24.756,1.023,58.543,0.927,0.007,0,0,0,"    
21.65",40,1,13,2,WassenaarRS,0,1
417,    P-1971,   2022/09/23 01:11:10,           1-13,19,-4.765,-9.385,-57.375,0.202,19279,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663910178,0.227,0.187,0.404,0.161,157.121,-0.001,-0.001,3.759,92.95,24.025,0.985,56.863,0.925,0.008,0,0,0,"    
21.63",40.438,1,13,2,WassenaarRS,0,1
418,    P-1971,   2022/09/23 01:20:10,           1-13,20,-4.781,-9.433,-57.574,0.212,19218,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663910718,0.198,0.187,0.364,0.142,156.977,-0.001,-0.001,3.752,92.658,24.075,0.976,56.471,0.92,0.084,0,0,0,"    
21.58",40.812,1,13,2,WassenaarRS,0,1
419,    P-1971,   2022/09/23 01:29:10,           1-13,21,-4.772,-9.39,-57.411,0.198,19308,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663911258,0.201,0.176,0.373,0.15,154.379,-0.001,-0.002,3.706,93.103,24.071,0.98,56.8,0.922,0.034,0,0,0,"    
21.58",41.188,1,13,2,WassenaarRS,0,1
420,    P-1971,   2022/09/23 01:38:10,           1-13,22,-4.771,-9.408,-57.49,0.208,19369,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663911797,0.2,0.186,0.344,0.144,152.488,0,-0.002,3.637,93.312,24.211,0.988,56.924,0.922,0.075,0,0,0,"    
21.61",41.375,1,13,2,WassenaarRS,0,1
421,    P-1971,   2022/09/23 01:47:10,           1-13,23,-4.778,-9.371,-57.561,0.182,19105,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663912338,0.211,0.19,0.408,0.147,152.248,-0.001,-0.002,3.641,92.18,23.924,0.969,56.085,0.924,0.038,0,0,0,"    
21.81",40.875,1,13,2,WassenaarRS,0,1
422,    P-1971,   2022/09/23 01:56:11,           1-13,24,-4.782,-9.388,-57.267,0.187,19096,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663912879,0.237,0.212,0.451,0.167,155.404,-0.001,-0.002,3.755,92.121,23.829,0.976,56.466,0.927,0.05,0,0,0,"    
21.60",40.25,1,13,2,WassenaarRS,0,1
423,    P-1971,   2022/09/23 02:05:11,           1-13,25,-4.783,-9.393,-57.419,0.188,19172,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663913419,0.21,0.188,0.378,0.152,156.458,-0.001,-0.001,3.761,92.502,23.933,0.975,56.221,0.926,-0.039,0,0,0,"    
21.59",40.25,1,13,2,WassenaarRS,0,1
424,    P-1971,   2022/09/23 02:14:10,           1-13,26,-4.77,-9.385,-57.37,0.197,19236,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663913958,0.23,0.2,0.43,0.16,155.207,0,-0.001,3.739,92.767,24.043,0.979,56.369,0.924,0.015,0,0,0,"    
21.54",40.625,1,13,2,WassenaarRS,0,1
425,    P-1971,   2022/09/23 02:23:10,           1-13,27,-4.742,-9.36,-57.31,0.212,19515,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663914498,0.211,0.178,0.378,0.155,157.933,0,-0.001,3.769,93.986,24.437,0.99,56.948,0.921,0.003,0,0,0,"    
21.53",40.938,1,13,2,WassenaarRS,0,1
426,    P-1971,   2022/09/23 02:32:11,           1-13,28,-4.773,-9.394,-57.579,0.199,19269,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663915038,0.211,0.191,0.36,0.154,152.615,-0.001,-0.002,3.657,92.928,24.121,0.977,56.366,0.923,-0.006,0,0,0,"    
21.63",41.25,1,13,2,WassenaarRS,0,1
427,    P-1971,   2022/09/23 02:41:10,           1-13,29,-4.758,-9.358,-57.413,0.195,19243,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663915578,0.234,0.212,0.426,0.165,150.957,-0.001,-0.002,3.612,92.832,24.111,0.977,56.161,0.924,0.008,0,0,0,"    
21.65",41.062,1,13,2,WassenaarRS,0,1
428,    P-1971,   2022/09/23 02:50:11,           1-13,30,-4.761,-9.361,-57.316,0.194,19076,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663916119,0.217,0.199,0.375,0.155,151.438,-0.001,-0.003,3.658,92.091,23.901,0.966,55.759,0.926,-0.044,0,0,0,"    
21.67",40.375,1,13,2,WassenaarRS,0,1
429,    P-1971,   2022/09/23 02:59:11,           1-13,31,-4.729,-9.33,-57.46,0.21,20224,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663916658,0.215,0.183,0.381,0.156,162.061,-0.001,-0.002,3.874,97.126,25.109,1.043,59.384,0.925,-0.022,0,0,0,"    
21.57",40.062,1,13,2,WassenaarRS,0,1
430,    P-1971,   2022/09/23 03:08:10,           1-13,32,-4.743,-9.371,-57.321,0.217,19289,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663917198,0.225,0.193,0.371,0.166,156.84,-0.001,-0.001,3.785,93.033,24.045,0.983,56.579,0.924,0.011,0,0,0,"    
21.54",40.5,1,13,2,WassenaarRS,0,1
431,    P-1971,   2022/09/23 03:17:11,           1-13,33,-4.792,-9.397,-57.341,0.182,19253,0,1,                                IceLava,                               T1V13-ID2,                 H2O,1663917738,0.227,0.205,0.404,0.156,156.281,-0.001,-0.001,3.745,92.818,24.041,0.979,56.714,0.923,0.05,0,0,0,"    
21.60",40.938,1,13,2,WassenaarRS,0,1
432,    P-1972,   2022/09/23 03:27:10,           1-14,1,-6.969,-13.457,-90.816,0.16,19906,-1,1,                                     NM2,                               T1V14-ID2,                 H2O,1663918338,0.212,0.179,0.403,0.156,157.689,0,0.003,3.766,95.598,25.031,1.017,58.342,0.922,0.131,0,0,0,"    
21.55",41.125,1,14,2,WassenaarRS,0,1
433,    P-1972,   2022/09/23 03:36:11,           1-14,2,-6.588,-12.749,-87.74,0.165,21874,-1,1,                                     NM2,                               T1V14-ID2,                 H2O,1663918878,0.21,0.183,0.362,0.151,162.737,0,0.003,3.857,104.286,27.25,1.145,64.358,0.92,0.103,0,0,0,"    
21.60",41.375,1,14,2,WassenaarRS,0,1
434,    P-1972,   2022/09/23 03:45:11,           1-14,3,-7.028,-13.578,-93.749,0.166,20724,-1,1,                                     NM2,                               T1V14-ID2,                 H2O,1663919419,0.206,0.183,0.364,0.155,158.394,0,0.003,3.786,99.253,25.894,1.068,60.668,0.924,0.07,0,0,0,"    
21.59",41.125,1,14,2,WassenaarRS,0,1
435,    P-1972,   2022/09/23 03:54:11,           1-14,4,-7.09,-13.67,-94.689,0.152,19697,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663919959,0.208,0.2,0.383,0.141,157.337,0,0.002,3.755,94.719,24.681,1.006,57.917,0.927,0.06,0,0,0,"    
21.66",40.438,1,14,2,WassenaarRS,0,1
436,    P-1972,   2022/09/23 04:03:12,           1-14,5,-7.08,-13.702,-94.912,0.179,19735,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663920500,0.221,0.21,0.4,0.146,160.754,0,0.003,3.858,94.887,24.856,1.003,57.73,0.927,0.08,0,0,0,"    
21.70",40.062,1,14,2,WassenaarRS,0,1
437,    P-1972,   2022/09/23 04:12:11,           1-14,6,-7.067,-13.688,-95.157,0.185,19579,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663921039,0.191,0.163,0.344,0.147,158.274,0,0.002,3.808,94.278,24.606,0.989,57.061,0.926,0.002,0,0,0,"    
21.61",40.5,1,14,2,WassenaarRS,0,1
438,    P-1972,   2022/09/23 04:21:11,           1-14,7,-7.069,-13.68,-95.383,0.178,20512,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663921579,0.228,0.2,0.401,0.158,164.301,-0.001,0.002,3.929,98.329,25.702,1.053,59.933,0.923,0.074,0,0,0,"    
21.63",40.938,1,14,2,WassenaarRS,0,1
439,    P-1972,   2022/09/23 04:30:11,           1-14,8,-7.152,-13.759,-95.306,0.138,19598,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663922119,0.213,0.187,0.429,0.151,155.203,-0.001,0.004,3.735,94.264,24.705,0.996,57.217,0.921,0.056,0,0,0,"    
21.63",41.188,1,14,2,WassenaarRS,0,1
440,    P-1972,   2022/09/23 04:39:11,           1-14,9,-7.085,-13.707,-95.679,0.177,19409,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663922659,0.221,0.198,0.381,0.152,154.657,0,0.003,3.726,93.504,24.312,0.987,56.95,0.924,0.052,0,0,0,"    
21.73",40.75,1,14,2,WassenaarRS,0,1
441,    P-1972,   2022/09/23 04:48:11,           1-14,10,-7.087,-13.692,-95.487,0.167,19511,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663923198,0.235,0.201,0.384,0.167,156.71,0,0.002,3.771,93.89,24.672,0.986,56.824,0.926,0.083,0,0,0,"    
21.63",40.188,1,14,2,WassenaarRS,0,1
442,    P-1972,   2022/09/23 04:57:10,           1-14,11,-7.108,-13.737,-95.631,0.17,19516,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663923738,0.225,0.19,0.362,0.169,159.808,0,0.002,3.817,93.916,24.579,0.988,57.093,0.926,0.1,0,0,0,"    
21.55",40.188,1,14,2,WassenaarRS,0,1
443,    P-1972,   2022/09/23 05:06:11,           1-14,12,-7.112,-13.726,-95.582,0.159,19561,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663924278,0.208,0.176,0.372,0.154,156.41,0,0,3.753,94.153,24.471,0.997,57.508,0.922,0.04,0,0,0,"    
21.63",40.688,1,14,2,WassenaarRS,0,1
444,    P-1972,   2022/09/23 05:15:11,           1-14,13,-7.125,-13.748,-95.768,0.158,19587,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663924819,0.221,0.174,0.376,0.163,156.95,0,0,3.764,94.232,24.643,0.993,57.309,0.923,0.088,0,0,0,"    
21.65",41,1,14,2,WassenaarRS,0,1
445,    P-1972,   2022/09/23 05:24:10,           1-14,14,-7.068,-13.7,-95.788,0.191,19730,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663925358,0.236,0.199,0.381,0.168,160.548,0,0.002,3.833,94.957,24.83,0.992,57.156,0.921,-0.033,0,0,0,"    
21.70",41.25,1,14,2,WassenaarRS,0,1
446,    P-1972,   2022/09/23 05:33:09,           1-14,15,-7.126,-13.768,-95.802,0.168,19544,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663925897,0.214,0.184,0.378,0.148,156.265,0,0.001,3.736,94.044,24.651,0.99,56.999,0.919,0.058,0,0,0,"    
21.70",41.375,1,14,2,WassenaarRS,0,1
447,    P-1972,   2022/09/23 05:42:09,           1-14,16,-7.126,-13.753,-95.798,0.161,19561,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663926437,0.214,0.185,0.342,0.153,156.923,0,0,3.747,94.105,24.57,0.997,57.465,0.921,0.176,0,0,0,"    
21.64",41.5,1,14,2,WassenaarRS,0,1
448,    P-1972,   2022/09/23 05:51:09,           1-14,17,-7.123,-13.767,-95.97,0.171,19575,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663926977,0.21,0.167,0.404,0.16,157.199,0,0.003,3.778,94.187,24.63,0.994,57.321,0.921,0.088,0,0,0,"    
21.61",41.562,1,14,2,WassenaarRS,0,1
449,    P-1972,   2022/09/23 06:00:10,           1-14,18,-7.126,-13.775,-96.015,0.172,19528,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663927518,0.224,0.187,0.364,0.162,156.577,0,0.001,3.747,93.975,24.528,0.995,57.267,0.918,0.103,0,0,0,"    
21.69",41.625,1,14,2,WassenaarRS,0,1
450,    P-1972,   2022/09/23 06:09:10,           1-14,19,-7.121,-13.739,-95.949,0.158,19564,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663928057,0.197,0.176,0.379,0.141,151.989,0,0.001,3.643,94.126,24.613,0.994,57.255,0.923,0.103,0,0,0,"    
21.67",41.625,1,14,2,WassenaarRS,0,1
451,    P-1972,   2022/09/23 06:18:10,           1-14,20,-7.11,-13.728,-95.806,0.163,19236,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663928598,0.203,0.186,0.339,0.152,153.03,0,0.001,3.68,92.752,24.22,0.974,55.985,0.921,0.071,0,0,0,"    
21.64",40.938,1,14,2,WassenaarRS,0,1
452,    P-1972,   2022/09/23 06:27:09,           1-14,21,-7.072,-13.715,-95.84,0.194,19986,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663929137,0.207,0.177,0.36,0.149,159.652,-0.001,0.001,3.819,96.055,25.078,1.012,58.266,0.925,0.037,0,0,0,"    
21.69",40.25,1,14,2,WassenaarRS,0,1
453,    P-1972,   2022/09/23 06:36:09,           1-14,22,-7.125,-13.761,-95.753,0.166,19512,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663929677,0.202,0.176,0.411,0.151,158.098,-0.001,0.002,3.799,93.93,24.465,0.992,57.205,0.927,0.061,0,0,0,"    
21.69",40.375,1,14,2,WassenaarRS,0,1
454,    P-1972,   2022/09/23 06:45:10,           1-14,23,-7.086,-13.719,-95.837,0.183,19607,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663930218,0.228,0.195,0.384,0.162,159.2,-0.001,0,3.805,94.359,24.533,0.999,57.498,0.926,0.105,0,0,0,"    
21.65",40.812,1,14,2,WassenaarRS,0,1
455,    P-1972,   2022/09/23 06:54:10,           1-14,24,-7.126,-13.768,-96.015,0.168,19393,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663930758,0.207,0.188,0.377,0.146,156.08,0,0,3.741,93.401,24.364,0.985,56.857,0.922,0.084,0,0,0,"    
21.51",41.188,1,14,2,WassenaarRS,0,1
456,    P-1972,   2022/09/23 07:03:10,           1-14,25,-7.129,-13.763,-96.109,0.163,19821,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663931298,0.205,0.181,0.347,0.158,158.619,-0.001,0.001,3.789,95.247,24.898,1.009,58.07,0.92,0.063,0,0,0,"    
21.63",41.438,1,14,2,WassenaarRS,0,1
457,    P-1972,   2022/09/23 07:12:10,           1-14,26,-7.084,-13.717,-96.07,0.183,19532,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663931837,0.205,0.19,0.382,0.151,153.477,-0.001,0.001,3.666,94.026,24.686,0.978,56.631,0.92,0.036,0,0,0,"    
21.69",41.438,1,14,2,WassenaarRS,0,1
458,    P-1972,   2022/09/23 07:21:10,           1-14,27,-7.124,-13.763,-96.13,0.168,19224,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663932378,0.22,0.186,0.341,0.16,154.101,-0.001,0.001,3.69,92.619,24.231,0.977,56.429,0.924,0.127,0,0,0,"    
21.58",40.812,1,14,2,WassenaarRS,0,1
459,    P-1972,   2022/09/23 07:30:10,           1-14,28,-7.104,-13.731,-96.051,0.17,19501,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663932918,0.208,0.186,0.357,0.142,159.567,-0.001,0.001,3.828,93.938,24.56,0.98,56.499,0.927,-0.059,0,0,0,"    
21.64",40.188,1,14,2,WassenaarRS,0,1
460,    P-1972,   2022/09/23 07:39:10,           1-14,29,-7.122,-13.735,-96.122,0.154,19311,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663933458,0.215,0.211,0.389,0.146,156.983,-0.001,0,3.759,93.056,24.279,0.969,56.541,0.923,0.046,0,0,0,"    
21.62",40.438,1,14,2,WassenaarRS,0,1
461,    P-1972,   2022/09/23 07:48:10,           1-14,30,-7.097,-13.742,-96.121,0.184,19476,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663933997,0.212,0.188,0.388,0.154,157.783,0,0.002,3.78,93.793,24.504,0.982,56.815,0.924,0.005,0,0,0,"    
21.74",40.875,1,14,2,WassenaarRS,0,1
462,    P-1972,   2022/09/23 07:57:11,           1-14,31,-7.116,-13.763,-96.11,0.176,19507,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663934538,0.204,0.197,0.374,0.145,157.966,-0.001,0,3.778,93.908,24.412,0.99,57.336,0.919,0.018,0,0,0,"    
21.67",41.25,1,14,2,WassenaarRS,0,1
463,    P-1972,   2022/09/23 08:06:10,           1-14,32,-7.122,-13.747,-96.045,0.161,19685,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663935077,0.204,0.174,0.326,0.153,156.287,0,-0.001,3.75,94.657,24.695,1.002,57.755,0.921,0.083,0,0,0,"    
21.74",41.5,1,14,2,WassenaarRS,0,1
464,    P-1972,   2022/09/23 08:15:09,           1-14,33,-7.12,-13.758,-96.167,0.169,19235,0,1,                                     NM2,                               T1V14-ID2,                 H2O,1663935617,0.203,0.17,0.335,0.149,150.967,0,0,3.615,92.72,24.135,0.975,56.438,0.924,0.083,0,0,0,"    
21.62",41.375,1,14,2,WassenaarRS,0,1
465,    P-1973,   2022/09/23 08:25:07,           1-15,1,-9.208,-17.635,-126.326,0.144,19919,-1,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663936215,0.207,0.189,0.45,0.146,154.128,0,0.006,3.701,95.645,25.185,1.007,58.141,0.926,0.073,0,0,0,"    
21.75",40.625,1,15,3,WassenaarRS,0,1
466,    P-1973,   2022/09/23 08:34:07,           1-15,2,-8.562,-16.467,-119.555,0.168,22297,-1,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663936755,0.221,0.199,0.374,0.155,171.436,0,0.002,4.064,106.164,27.902,1.167,65.203,0.926,0.139,0,0,0,"    
21.74",40.188,1,15,3,WassenaarRS,0,1
467,    P-1973,   2022/09/23 08:43:07,           1-15,3,-9.231,-17.754,-128.651,0.184,20036,-1,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663937295,0.24,0.186,0.443,0.174,161.189,0,0.005,3.837,96.25,25.288,1.01,57.979,0.923,0.012,0,0,0,"    
21.64",40.562,1,15,3,WassenaarRS,0,1
468,    P-1973,   2022/09/23 08:52:07,           1-15,4,-9.338,-17.884,-129.811,0.146,19683,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663937834,0.231,0.199,0.414,0.161,159.764,0,0.004,3.825,94.65,25.059,0.983,56.728,0.923,0.013,0,0,0,"    
21.63",41,1,15,3,WassenaarRS,0,1
469,    P-1973,   2022/09/23 09:01:07,           1-15,5,-9.296,-17.863,-130.129,0.177,19580,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663938375,0.198,0.172,0.362,0.146,156.413,0,0.003,3.746,94.232,24.745,0.984,56.797,0.924,0.064,0,0,0,"    
21.58",41.312,1,15,3,WassenaarRS,0,1
470,    P-1973,   2022/09/23 09:10:07,           1-15,6,-9.291,-17.859,-130.379,0.18,19605,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663938915,0.199,0.187,0.391,0.146,151.366,0,0.004,3.636,94.351,24.86,0.976,56.651,0.921,0.045,0,0,0,"    
21.59",41.25,1,15,3,WassenaarRS,0,1
471,    P-1973,   2022/09/23 09:19:06,           1-15,7,-9.354,-17.909,-130.522,0.143,19288,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663939455,0.219,0.183,0.413,0.164,153.274,0,0.004,3.69,92.927,24.491,0.967,55.985,0.925,0.082,0,0,0,"    
21.79",40.625,1,15,3,WassenaarRS,0,1
472,    P-1973,   2022/09/23 09:28:06,           1-15,8,-9.33,-17.866,-130.692,0.144,20084,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663939994,0.226,0.187,0.391,0.163,162.441,-0.001,0.004,3.911,96.407,25.314,1.019,58.508,0.925,0.089,0,0,0,"    
21.78",40.125,1,15,3,WassenaarRS,0,1
473,    P-1973,   2022/09/23 09:37:06,           1-15,9,-9.329,-17.899,-130.636,0.163,19315,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663940535,0.226,0.18,0.368,0.173,158.17,0,0.003,3.795,93.091,24.562,0.963,55.555,0.922,0.023,0,0,0,"    
21.61",40.5,1,15,3,WassenaarRS,0,1
474,    P-1973,   2022/09/23 09:46:06,           1-15,10,-9.302,-17.877,-130.643,0.179,19532,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663941073,0.214,0.199,0.364,0.157,156.814,0,0.003,3.748,94.031,24.738,0.982,56.524,0.92,0.063,0,0,0,"    
21.59",41,1,15,3,WassenaarRS,0,1
475,    P-1973,   2022/09/23 09:55:05,           1-15,11,-9.337,-17.914,-130.9,0.164,19319,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663941613,0.198,0.181,0.349,0.144,156.504,-0.001,0.002,3.76,93.089,24.453,0.968,56.169,0.921,0.044,0,0,0,"    
21.58",41.375,1,15,3,WassenaarRS,0,1
476,    P-1973,   2022/09/23 10:04:03,           1-15,12,-9.334,-17.91,-130.941,0.164,18621,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663942151,0.226,0.188,0.401,0.163,147.833,-0.001,0.003,3.568,90.045,23.77,0.917,53.685,0.921,-0.019,0,0,0,"    
21.60",41.438,1,15,3,WassenaarRS,0,1
477,    P-1973,   2022/09/23 10:13:03,           1-15,13,-9.334,-17.902,-131.085,0.16,19355,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663942690,0.21,0.184,0.376,0.159,150.448,0,0.003,3.622,93.259,24.578,0.966,55.806,0.925,-0.016,0,0,0,"    
21.73",40.812,1,15,3,WassenaarRS,0,1
478,    P-1973,   2022/09/23 10:22:03,           1-15,14,-9.336,-17.91,-130.95,0.163,19557,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663943231,0.212,0.183,0.394,0.149,158.825,0,0.003,3.819,94.039,24.876,0.983,56.78,0.925,0.129,0,0,0,"    
21.79",40.375,1,15,3,WassenaarRS,0,1
479,    P-1973,   2022/09/23 10:31:03,           1-15,15,-9.371,-17.953,-131.102,0.15,19314,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663943770,0.224,0.209,0.367,0.153,157.155,0,0.003,3.779,93.009,24.462,0.971,56.254,0.926,0.115,0,0,0,"    
21.65",40.625,1,15,3,WassenaarRS,0,1
480,    P-1973,   2022/09/23 10:40:02,           1-15,16,-9.343,-17.884,-131.016,0.141,19670,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663944310,0.215,0.198,0.403,0.15,157.296,-0.001,0.003,3.787,94.559,25.028,0.981,56.97,0.924,0.082,0,0,0,"    
21.66",41,1,15,3,WassenaarRS,0,1
481,    P-1973,   2022/09/23 10:49:01,           1-15,17,-9.342,-17.908,-131.09,0.155,19539,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663944849,0.216,0.184,0.375,0.164,154.108,0,0.002,3.698,94.047,24.728,0.979,56.629,0.922,0.037,0,0,0,"    
21.65",41.312,1,15,3,WassenaarRS,0,1
482,    P-1973,   2022/09/23 10:58:01,           1-15,18,-9.356,-17.936,-131.124,0.156,19418,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663945390,0.225,0.183,0.403,0.165,152.436,0,0.003,3.649,93.482,24.652,0.971,56.317,0.923,0.047,0,0,0,"    
21.65",41.25,1,15,3,WassenaarRS,0,1
483,    P-1973,   2022/09/23 11:07:02,           1-15,19,-9.329,-17.882,-130.92,0.155,19023,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663945930,0.243,0.206,0.372,0.176,149.495,0,0.002,3.599,91.801,24.205,0.94,54.899,0.924,0.05,0,0,0,"    
21.78",40.688,1,15,1,WassenaarRS,0,1
484,    P-1973,   2022/09/23 11:16:01,           1-15,20,-9.356,-17.913,-130.849,0.144,17607,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663946469,0.221,0.206,0.38,0.16,147.646,0,0.002,3.57,85.681,22.522,0.861,50.846,0.926,0.064,0,0,0,"    
21.76",40.125,1,15,1,WassenaarRS,0,1
485,    P-1973,   2022/09/23 11:25:01,           1-15,21,-9.345,-17.93,-131.266,0.164,17819,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663947009,0.2,0.181,0.393,0.153,151.442,-0.001,0.004,3.656,86.601,22.776,0.872,51.394,0.923,-0.009,0,0,0,"    
21.66",40.188,1,15,1,WassenaarRS,0,1
486,    P-1973,   2022/09/23 11:34:01,           1-15,22,-9.33,-17.892,-131.228,0.159,19460,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663947548,0.221,0.189,0.363,0.156,153.916,0,0.003,3.683,93.696,24.657,0.97,56.522,0.923,0.079,0,0,0,"    
21.60",40.812,1,15,1,WassenaarRS,0,1
487,    P-1973,   2022/09/23 11:42:59,           1-15,23,-9.357,-17.927,-131.081,0.15,19234,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663948087,0.196,0.175,0.373,0.143,148.58,0,0.002,3.582,92.668,24.38,0.963,55.998,0.923,0.098,0,0,0,"    
21.76",41,1,15,1,WassenaarRS,0,1
488,    P-1973,   2022/09/23 11:52:00,           1-15,24,-9.359,-17.914,-131.106,0.141,19318,0,1,                                 MissMT,                               T1V15-ID2,                 H2O,1663948628,0.223,0.176,0.361,0.169,152.101,0,0.003,3.656,93.029,24.542,0.968,56.06,0.926,0.095,0,0,0,"    
21.76",40.5,1,15,1,WassenaarRS,0,1
