  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(17_16)Mean,  d(18_16)Mean,    d(D_H)Mean,      E17_Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(17_16)_SD,   d(18_16)_SD,     d(D_H)_SD,        E17_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,Resistance,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code,Pulse Good
153,    P-2426,   2023/01/31 18:11:27,           1-06,13,2.4,4.07,34.717,0.252,20456,0,1,                                  USGS50,                                T1V6-ID2,                 H2O,1675206994,0.223,0.176,0.46,0.157,150.939,-0.001,-0.007,3.607,96.82,24.715,1.096,61.82,0.87,0.075,0,0,0,"    
21.78",41.438,1,6,3,WassenaarRS,0,1
154,    P-2426,   2023/01/31 18:20:27,           1-06,14,2.384,4.087,34.827,0.228,20558,0,1,                                  USGS50,                                T1V6-ID2,                 H2O,1675207536,0.212,0.182,0.461,0.153,154.543,-0.001,-0.007,3.694,97.2,24.865,1.106,62.254,0.87,0.158,0,0,0,"    
21.80",40.938,1,6,1,WassenaarRS,0,1
155,    P-2426,   2023/01/31 18:29:28,           1-06,15,2.379,4.058,34.84,0.238,20502,0,1,                                  USGS50,                                T1V6-ID2,                 H2O,1675208075,0.212,0.189,0.498,0.148,156.123,0,-0.008,3.707,96.96,24.918,1.091,61.752,0.87,0.06,0,0,0,"    
21.74",40.938,1,6,1,WassenaarRS,0,1
156,    P-2426,   2023/01/31 18:38:26,           1-06,16,2.373,4.057,34.914,0.233,20649,0,1,                                  USGS50,                                T1V6-ID2,                 H2O,1675208614,0.218,0.2,0.491,0.155,155.168,-0.001,-0.007,3.7,97.632,24.903,1.111,62.612,0.871,0.057,0,0,0,"    
21.67",41.375,1,6,1,WassenaarRS,0,1
157,    P-2426,   2023/01/31 18:47:26,           1-06,17,2.365,4.026,34.889,0.241,20632,0,1,                                  USGS50,                                T1V6-ID2,                 H2O,1675209153,0.224,0.177,0.506,0.162,155.449,0,-0.008,3.685,97.584,24.899,1.107,62.431,0.872,0.098,0,0,0,"    
21.68",41.625,1,6,1,WassenaarRS,0,1
158,    P-2426,   2023/01/31 18:56:26,           1-06,18,2.352,4.036,34.88,0.222,20265,0,1,                                  USGS50,                                T1V6-ID2,                 H2O,1675209693,0.208,0.168,0.461,0.157,153.694,-0.001,-0.007,3.647,95.948,24.586,1.078,61.073,0.871,0.089,0,0,0,"    
21.68",41.75,1,6,1,WassenaarRS,0,1
159,    P-2426,   2023/01/31 19:05:27,           1-06,19,2.406,4.087,35.024,0.25,20608,0,1,                                  USGS50,                                T1V6-ID2,                 H2O,1675210234,0.205,0.18,0.507,0.147,149.388,0,-0.007,3.564,97.497,24.849,1.101,62.279,0.871,0.038,0,0,0,"    
21.69",41.375,1,6,1,WassenaarRS,0,1
160,    P-2426,   2023/01/31 19:14:26,           1-06,20,2.385,4.034,34.967,0.257,20397,0,1,                                  USGS50,                                T1V6-ID2,                 H2O,1675210774,0.198,0.173,0.46,0.147,154.698,-0.001,-0.007,3.67,96.522,24.684,1.089,61.637,0.871,0.053,0,0,0,"    
21.69",40.938,1,6,1,WassenaarRS,0,1
161,    P-2427,   2023/01/31 19:24:25,           1-03,1,0.939,1.335,4.41,0.234,21011,-1,1,                               UltraBoil,                                T1V3-ID2,                 H2O,1675211372,0.207,0.158,0.343,0.155,159.097,0,-0.003,3.772,99.215,25.348,1.133,63.714,0.872,0.11,0,0,0,"    
21.72",41,1,3,2,WassenaarRS,0,1
162,    P-2427,   2023/01/31 19:33:25,           1-03,2,0.806,1.044,1.707,0.254,21208,-1,1,                               UltraBoil,                                T1V3-ID2,                 H2O,1675211912,0.207,0.166,0.388,0.154,156.819,0,-0.001,3.735,100.035,25.787,1.137,64.035,0.873,0.187,0,0,0,"    
21.64",41.562,1,3,2,WassenaarRS,0,1
163,    P-2427,   2023/01/31 19:42:24,           1-03,3,0.945,1.271,1.845,0.274,20910,-1,1,                               UltraBoil,                                T1V3-ID2,                 H2O,1675212452,0.22,0.184,0.397,0.16,153.935,-0.001,-0.003,3.648,98.794,25.251,1.121,63.333,0.871,0.133,0,0,0,"    
21.66",41.812,1,3,2,WassenaarRS,0,1
164,    P-2427,   2023/01/31 19:51:24,           1-03,4,0.852,1.22,1.652,0.208,20798,0,1,                               UltraBoil,                                T1V3-ID2,                 H2O,1675212992,0.206,0.177,0.363,0.153,152.555,0,-0.003,3.621,98.236,25.334,1.108,62.588,0.87,0.136,0,0,0,"    
21.64",41.312,1,3,2,WassenaarRS,0,1
165,    P-2427,   2023/01/31 20:00:24,           1-03,5,0.901,1.244,1.467,0.244,20742,0,1,                               UltraBoil,                                T1V3-ID2,                 H2O,1675213532,0.212,0.179,0.385,0.149,154.637,0,-0.004,3.671,98.023,25.158,1.109,62.586,0.87,0.117,0,0,0,"    
21.64",40.812,1,3,2,WassenaarRS,0,1
166,    P-2427,   2023/01/31 20:09:24,           1-03,6,0.915,1.233,1.486,0.264,20767,0,1,                               UltraBoil,                                T1V3-ID2,                 H2O,1675214071,0.217,0.18,0.388,0.159,154.883,0,-0.003,3.673,98.176,25.301,1.095,62.035,0.871,0.032,0,0,0,"    
21.76",41,1,3,2,WassenaarRS,0,1
167,    P-2427,   2023/01/31 20:18:25,           1-03,7,0.878,1.236,1.267,0.226,20851,0,1,                               UltraBoil,                                T1V3-ID2,                 H2O,1675214612,0.211,0.18,0.374,0.152,154.961,0,-0.002,3.674,98.488,25.38,1.113,62.777,0.871,0.147,0,0,0,"    
21.73",41.375,1,3,2,WassenaarRS,0,1
168,    P-2428,   2023/01/31 20:28:24,           1-02,1,1.859,3.045,9.652,0.252,21224,-1,1,                               SuperBoil,                                T1V2-ID2,                 H2O,1675215211,0.204,0.173,0.44,0.15,156.052,0,-0.006,3.699,100.168,25.536,1.147,64.525,0.872,0.155,0,0,0,"    
21.75",41.625,1,2,3,WassenaarRS,0,1
169,    P-2428,   2023/01/31 20:37:23,           1-02,2,1.793,2.911,9.317,0.256,21031,-1,1,                               SuperBoil,                                T1V2-ID2,                 H2O,1675215751,0.217,0.19,0.414,0.148,154.579,0,-0.004,3.702,99.309,25.445,1.128,63.629,0.873,0.1,0,0,0,"    
21.74",41.75,1,2,3,WassenaarRS,0,1
170,    P-2428,   2023/01/31 20:46:23,           1-02,3,1.892,3.102,10.169,0.254,20369,-1,1,                               SuperBoil,                                T1V2-ID2,                 H2O,1675216291,0.23,0.183,0.429,0.168,149.221,0,-0.004,3.537,96.382,24.712,1.083,61.519,0.871,0.114,0,0,0,"    
21.66",41.812,1,2,3,WassenaarRS,0,1
171,    P-2428,   2023/01/31 20:55:23,           1-02,4,1.892,3.096,10.261,0.258,19971,0,1,                               SuperBoil,                                T1V2-ID2,                 H2O,1675216830,0.224,0.197,0.454,0.159,150.931,-0.001,-0.005,3.601,94.68,24.244,1.056,60.011,0.871,0.033,0,0,0,"    
21.61",41.438,1,2,3,WassenaarRS,0,1
172,    P-2428,   2023/01/31 21:04:23,           1-02,5,1.909,3.159,10.325,0.242,20366,0,1,                               SuperBoil,                                T1V2-ID2,                 H2O,1675217371,0.179,0.172,0.425,0.132,145.861,0,-0.005,3.467,96.347,24.689,1.09,61.652,0.869,0.13,0,0,0,"    
21.81",40.938,1,2,3,WassenaarRS,0,1
173,    P-2428,   2023/01/31 21:13:23,           1-02,6,1.957,3.198,10.37,0.269,20400,0,1,                               SuperBoil,                                T1V2-ID2,                 H2O,1675217911,0.204,0.179,0.4,0.143,153.884,-0.001,-0.004,3.673,96.662,24.651,1.078,61.126,0.871,-0.014,0,0,0,"    
21.62",40.938,1,2,3,WassenaarRS,0,1
174,    P-2428,   2023/01/31 21:22:23,           1-02,7,1.904,3.139,10.411,0.248,20365,0,1,                               SuperBoil,                                T1V2-ID2,                 H2O,1675218450,0.191,0.18,0.38,0.138,152.996,-0.001,-0.004,3.652,96.415,24.605,1.079,61.538,0.871,0.083,0,0,0,"    
21.71",41.375,1,2,3,WassenaarRS,0,1
175,    P-2429,   2023/01/31 21:32:23,           1-07,1,0.479,0.716,-27.288,0.101,20560,-1,1,                          Muley_Standard,                                T1V7-ID2,                 H2O,1675219050,0.212,0.172,0.356,0.155,150.226,-0.001,0.001,3.575,97.339,25.029,1.087,61.868,0.872,0.143,0,0,0,"    
21.59",41.75,1,7,4,WassenaarRS,0,1
176,    P-2429,   2023/01/31 21:41:22,           1-07,2,0.377,0.534,-29.418,0.095,20661,-1,1,                          Muley_Standard,                                T1V7-ID2,                 H2O,1675219590,0.197,0.172,0.342,0.147,149.987,0,0.002,3.55,97.727,25.267,1.09,62.065,0.871,0.171,0,0,0,"    
21.76",41.812,1,7,4,WassenaarRS,0,1
177,    P-2429,   2023/01/31 21:50:22,           1-07,3,0.423,0.629,-30.606,0.091,19668,-1,1,                          Muley_Standard,                                T1V7-ID2,                 H2O,1675220129,0.217,0.175,0.389,0.159,147.753,-0.001,0.001,3.528,93.399,24.062,1.026,58.954,0.87,0.062,0,0,0,"    
21.63",41.25,1,7,4,WassenaarRS,0,1
178,    P-2429,   2023/01/31 21:59:22,           1-07,4,0.445,0.648,-30.937,0.103,19783,0,1,                          Muley_Standard,                                T1V7-ID2,                 H2O,1675220670,0.219,0.183,0.368,0.16,151.03,-0.001,0,3.609,93.899,24.188,1.031,59.502,0.87,0.119,0,0,0,"    
21.71",40.875,1,7,4,WassenaarRS,0,1
179,    P-2429,   2023/01/31 22:08:22,           1-07,5,0.423,0.609,-31.143,0.101,19875,0,1,                          Muley_Standard,                                T1V7-ID2,                 H2O,1675221209,0.235,0.203,0.393,0.155,146.486,0.001,-0.001,3.474,94.289,24.342,1.043,59.664,0.87,0.135,0,0,0,"    
21.66",41.25,1,7,4,WassenaarRS,0,1
180,    P-2429,   2023/01/31 22:17:22,           1-07,6,0.422,0.629,-31.285,0.09,19834,0,1,                          Muley_Standard,                                T1V7-ID2,                 H2O,1675221749,0.216,0.192,0.39,0.144,144.465,0,0,3.453,94.049,24.293,1.045,60.03,0.87,0.279,0,0,0,"    
21.78",41.5,1,7,4,WassenaarRS,0,1
181,    P-2429,   2023/01/31 22:26:20,           1-07,7,0.413,0.62,-31.506,0.086,19803,0,1,                          Muley_Standard,                                T1V7-ID2,                 H2O,1675222288,0.199,0.162,0.356,0.154,146.784,0,0,3.511,94,24.201,1.034,59.703,0.869,0.165,0,0,0,"    
21.64",41,1,7,4,WassenaarRS,0,1
182,    P-2429,   2023/01/31 22:35:21,           1-07,8,0.392,0.601,-31.544,0.075,19853,0,1,                          Muley_Standard,                                T1V7-ID2,                 H2O,1675222829,0.226,0.195,0.379,0.161,148.091,0,-0.002,3.533,94.174,24.231,1.051,60.01,0.87,0.195,0,0,0,"    
21.74",41,1,7,4,WassenaarRS,0,1
183,    P-2429,   2023/01/31 22:44:20,           1-07,9,0.387,0.625,-31.598,0.057,19904,0,1,                          Muley_Standard,                                T1V7-ID2,                 H2O,1675223368,0.222,0.193,0.352,0.151,145.472,0,0,3.472,94.397,24.389,1.041,59.881,0.871,0.178,0,0,0,"    
21.59",41.562,1,7,4,WassenaarRS,0,1
184,    P-2429,   2023/01/31 22:53:19,           1-07,10,0.425,0.641,-31.693,0.087,19742,0,1,                          Muley_Standard,                                T1V7-ID2,                 H2O,1675223907,0.216,0.186,0.384,0.155,142.913,0,-0.001,3.41,93.747,24.235,1.027,59.135,0.871,0.122,0,0,0,"    
21.79",41.375,1,7,4,WassenaarRS,0,1
185,    P-2429,   2023/01/31 23:02:19,           1-07,11,0.426,0.644,-31.809,0.086,19664,0,1,                          Muley_Standard,                                T1V7-ID2,                 H2O,1675224447,0.229,0.194,0.371,0.159,150.045,-0.001,-0.001,3.561,93.425,23.98,1.029,59.248,0.87,0.102,0,0,0,"    
21.68",40.875,1,7,4,WassenaarRS,0,1
186,    P-2429,   2023/01/31 23:11:20,           1-07,12,0.471,0.691,-31.468,0.106,20240,0,1,                          Muley_Standard,                                T1V7-ID2,                 H2O,1675224987,0.212,0.192,0.357,0.147,150.5,0,-0.001,3.588,95.895,24.57,1.071,61.538,0.871,0.2,0,0,0,"    
21.70",40.938,1,7,1,WassenaarRS,0,1
187,    P-2429,   2023/01/31 23:20:20,           1-07,13,0.422,0.638,-31.797,0.085,19723,0,1,                          Muley_Standard,                                T1V7-ID2,                 H2O,1675225528,0.218,0.183,0.416,0.156,144.236,0,-0.001,3.464,93.704,24.103,1.025,59.048,0.871,0.045,0,0,0,"    
21.62",41.5,1,7,1,WassenaarRS,0,1
188,    P-2429,   2023/01/31 23:29:18,           1-07,14,0.414,0.638,-31.782,0.077,19756,0,1,                          Muley_Standard,                                T1V7-ID2,                 H2O,1675226066,0.219,0.181,0.398,0.152,144.744,0,-0.001,3.455,93.8,24.028,1.04,59.719,0.871,0.108,0,0,0,"    
21.76",41.375,1,7,1,WassenaarRS,0,1
189,    P-2429,   2023/01/31 23:38:18,           1-07,15,0.402,0.63,-31.93,0.069,19618,0,1,                          Muley_Standard,                                T1V7-ID2,                 H2O,1675226606,0.207,0.177,0.375,0.152,147.813,0,-0.002,3.552,93.206,24.054,1.017,58.778,0.87,0.044,0,0,0,"    
21.61",40.812,1,7,1,WassenaarRS,0,1
190,    P-2429,   2023/01/31 23:47:18,           1-07,16,0.415,0.63,-31.885,0.083,19761,0,1,                          Muley_Standard,                                T1V7-ID2,                 H2O,1675227146,0.22,0.178,0.388,0.162,148.438,-0.001,-0.001,3.564,93.798,24.216,1.035,59.39,0.871,0.15,0,0,0,"    
21.73",41.25,1,7,1,WassenaarRS,0,1
191,    P-2429,   2023/01/31 23:56:18,           1-07,17,0.442,0.654,-32.031,0.096,19756,0,1,                          Muley_Standard,                                T1V7-ID2,                 H2O,1675227686,0.241,0.185,0.393,0.174,145.801,0,-0.001,3.478,93.833,24.275,1.019,58.982,0.87,0.056,0,0,0,"    
21.64",41.562,1,7,1,WassenaarRS,0,1
192,    P-2429,   2023/02/01 00:05:18,           1-07,18,0.428,0.655,-31.951,0.082,19651,0,1,                          Muley_Standard,                                T1V7-ID2,                 H2O,1675228225,0.215,0.201,0.401,0.145,149.927,-0.001,-0.002,3.58,93.356,24.114,1.018,58.793,0.87,0.058,0,0,0,"    
21.74",41,1,7,1,WassenaarRS,0,1
193,    P-2429,   2023/02/01 00:14:18,           1-07,19,0.423,0.639,-31.981,0.085,19732,0,1,                          Muley_Standard,                                T1V7-ID2,                 H2O,1675228765,0.192,0.169,0.351,0.14,148.565,0,-0.001,3.546,93.701,24.158,1.028,59.307,0.871,0.088,0,0,0,"    
21.75",41.125,1,7,1,WassenaarRS,0,1
194,    P-2429,   2023/02/01 00:23:18,           1-07,20,0.404,0.623,-32.024,0.075,19803,0,1,                          Muley_Standard,                                T1V7-ID2,                 H2O,1675229306,0.215,0.19,0.372,0.151,148.32,-0.001,-0.001,3.539,93.965,24.352,1.029,59.316,0.871,0.131,0,0,0,"    
21.68",41.562,1,7,1,WassenaarRS,0,1
195,    P-2430,   2023/02/01 00:33:16,           1-08,1,-0.029,-0.408,-0.402,0.187,21429,-1,1,                                 Real_KD,                                T1V8-ID2,                 H2O,1675229904,0.209,0.174,0.425,0.153,152.658,0,-0.005,3.622,101.076,25.996,1.144,64.464,0.871,0.134,0,0,0,"    
21.75",41.625,1,8,2,WassenaarRS,0,1
196,    P-2430,   2023/02/01 00:42:16,           1-08,2,-0.016,-0.483,1.205,0.239,20973,-1,1,                                 Real_KD,                                T1V8-ID2,                 H2O,1675230443,0.219,0.185,0.461,0.152,150.891,0,-0.007,3.579,99.172,25.488,1.111,62.596,0.871,0.032,0,0,0,"    
21.65",41.688,1,8,2,WassenaarRS,0,1
197,    P-2430,   2023/02/01 00:51:16,           1-08,3,-0.036,-0.463,2.292,0.209,20253,-1,1,                                 Real_KD,                                T1V8-ID2,                 H2O,1675230983,0.224,0.194,0.466,0.156,148.613,0,-0.005,3.542,95.896,24.842,1.056,60.546,0.871,0.076,0,0,0,"    
21.72",41.625,1,8,2,WassenaarRS,0,1
198,    P-2430,   2023/02/01 01:00:15,           1-08,4,-0.017,-0.442,2.594,0.216,20578,0,1,                                 Real_KD,                                T1V8-ID2,                 H2O,1675231523,0.19,0.167,0.42,0.147,151.097,0,-0.005,3.582,97.35,25.11,1.082,61.623,0.871,0.07,0,0,0,"    
21.77",41.688,1,8,2,WassenaarRS,0,1
199,    P-2430,   2023/02/01 01:09:16,           1-08,5,-0.047,-0.466,2.805,0.199,20350,0,1,                                 Real_KD,                                T1V8-ID2,                 H2O,1675232063,0.228,0.177,0.415,0.161,151.333,0,-0.005,3.581,96.269,24.723,1.086,61.671,0.872,0.112,0,0,0,"    
21.64",41.75,1,8,2,WassenaarRS,0,1
200,    P-2430,   2023/02/01 01:18:15,           1-08,6,-0.024,-0.437,2.955,0.207,20780,0,1,                                 Real_KD,                                T1V8-ID2,                 H2O,1675232603,0.196,0.16,0.419,0.144,150.694,0,-0.004,3.574,98.25,25.293,1.103,62.202,0.871,0.032,0,0,0,"    
21.64",41.75,1,8,2,WassenaarRS,0,1
201,    P-2430,   2023/02/01 01:27:15,           1-08,7,-0.023,-0.449,3.076,0.214,20515,0,1,                                 Real_KD,                                T1V8-ID2,                 H2O,1675233142,0.212,0.18,0.418,0.149,149.504,0,-0.005,3.547,97.025,25.039,1.086,61.507,0.87,0.12,0,0,0,"    
21.68",41.688,1,8,2,WassenaarRS,0,1
202,    P-2430,   2023/02/01 01:36:15,           1-08,8,-0.041,-0.483,2.985,0.214,20567,0,1,                                 Real_KD,                                T1V8-ID2,                 H2O,1675233682,0.202,0.174,0.384,0.15,151.515,-0.001,-0.004,3.591,97.238,25.099,1.083,61.941,0.872,0.128,0,0,0,"    
21.67",41.688,1,8,2,WassenaarRS,0,1
203,    P-2430,   2023/02/01 01:45:13,           1-08,9,-0.007,-0.414,3.103,0.211,20463,0,1,                                 Real_KD,                                T1V8-ID2,                 H2O,1675234221,0.198,0.171,0.431,0.144,148.967,0,-0.006,3.536,96.849,24.893,1.078,61.49,0.87,0.057,0,0,0,"    
21.66",41.688,1,8,2,WassenaarRS,0,1
204,    P-2430,   2023/02/01 01:54:14,           1-08,10,-0.079,-0.496,3.189,0.183,20368,0,1,                                 Real_KD,                                T1V8-ID2,                 H2O,1675234762,0.22,0.186,0.408,0.157,150.494,0,-0.004,3.61,96.334,24.839,1.082,61.491,0.872,0.081,0,0,0,"    
21.70",41.75,1,8,2,WassenaarRS,0,1
205,    P-2430,   2023/02/01 02:03:14,           1-08,11,-0.023,-0.463,3.245,0.221,20556,0,1,                                 Real_KD,                                T1V8-ID2,                 H2O,1675235301,0.244,0.187,0.427,0.176,150.733,-0.001,-0.005,3.568,97.199,25.038,1.088,61.89,0.872,0.113,0,0,0,"    
21.75",41.75,1,8,2,WassenaarRS,0,1
206,    P-2430,   2023/02/01 02:12:14,           1-08,12,-0.005,-0.439,3.243,0.227,20418,0,1,                                 Real_KD,                                T1V8-ID2,                 H2O,1675235842,0.211,0.187,0.424,0.152,146.479,0,-0.004,3.471,96.683,24.739,1.079,61.382,0.871,0.006,0,0,0,"    
21.84",41.75,1,8,2,WassenaarRS,0,1
207,    P-2430,   2023/02/01 02:21:13,           1-08,13,-0.034,-0.447,3.269,0.202,20220,0,1,                                 Real_KD,                                T1V8-ID2,                 H2O,1675236381,0.23,0.202,0.435,0.158,145.963,-0.001,-0.005,3.483,95.73,24.736,1.061,60.567,0.871,0.061,0,0,0,"    
21.74",41.312,1,8,2,WassenaarRS,0,1
208,    P-2430,   2023/02/01 02:30:12,           1-08,14,-0.014,-0.439,3.269,0.218,20198,0,1,                                 Real_KD,                                T1V8-ID2,                 H2O,1675236920,0.21,0.168,0.412,0.155,150.745,0,-0.005,3.598,95.676,24.657,1.056,60.38,0.871,0,0,0,0,"    
21.66",41,1,8,2,WassenaarRS,0,1
209,    P-2430,   2023/02/01 02:39:11,           1-08,15,-0.066,-0.489,3.318,0.192,20340,0,1,                                 Real_KD,                                T1V8-ID2,                 H2O,1675237458,0.206,0.169,0.429,0.152,148.526,0,-0.005,3.523,96.232,24.801,1.074,61.144,0.87,0.051,0,0,0,"    
21.65",41.312,1,8,2,WassenaarRS,0,1
210,    P-2430,   2023/02/01 02:48:11,           1-08,16,-0.059,-0.464,3.316,0.186,20305,0,1,                                 Real_KD,                                T1V8-ID2,                 H2O,1675237999,0.232,0.176,0.445,0.168,149.716,0,-0.005,3.573,96.098,24.885,1.066,60.53,0.871,0.01,0,0,0,"    
21.68",41.562,1,8,2,WassenaarRS,0,1
211,    P-2430,   2023/02/01 02:57:10,           1-08,17,-0.044,-0.463,3.33,0.2,20515,0,1,                                 Real_KD,                                T1V8-ID2,                 H2O,1675238538,0.192,0.172,0.381,0.137,151.295,-0.001,-0.004,3.61,96.971,24.985,1.091,62.036,0.871,0.138,0,0,0,"    
21.69",41.812,1,8,2,WassenaarRS,0,1
212,    P-2430,   2023/02/01 03:06:09,           1-08,18,-0.061,-0.47,3.411,0.187,20558,0,1,                                 Real_KD,                                T1V8-ID2,                 H2O,1675239077,0.193,0.171,0.397,0.145,147.926,-0.001,-0.005,3.513,97.194,25.005,1.088,62.004,0.871,0.089,0,0,0,"    
21.72",41.875,1,8,2,WassenaarRS,0,1
213,    P-2430,   2023/02/01 03:15:09,           1-08,19,-0.036,-0.439,3.375,0.196,20324,0,1,                                 Real_KD,                                T1V8-ID2,                 H2O,1675239617,0.245,0.195,0.44,0.169,145.721,0,-0.005,3.475,96.174,24.831,1.071,60.995,0.871,0.056,0,0,0,"    
21.77",41.438,1,8,2,WassenaarRS,0,1
214,    P-2430,   2023/02/01 03:24:10,           1-08,20,-0.011,-0.428,3.399,0.215,20414,0,1,                                 Real_KD,                                T1V8-ID2,                 H2O,1675240157,0.204,0.165,0.431,0.15,148.32,-0.001,-0.005,3.545,96.639,24.87,1.073,61.059,0.87,-0.036,0,0,0,"    
21.74",40.875,1,8,2,WassenaarRS,0,1
215,    P-2431,   2023/02/01 03:34:08,           1-09,1,-1.298,-2.891,0.185,0.23,21400,-1,1,                                  USGS48,                                T1V9-ID2,                 H2O,1675240756,0.2,0.175,0.405,0.144,152.151,0,-0.005,3.625,100.929,26.149,1.137,63.978,0.871,0.033,0,0,0,"    
21.77",41.188,1,9,3,WassenaarRS,0,1
216,    P-2431,   2023/02/01 03:43:08,           1-09,2,-1.328,-2.962,-0.505,0.237,20809,-1,1,                                  USGS48,                                T1V9-ID2,                 H2O,1675241295,0.183,0.146,0.386,0.144,152.83,0,-0.004,3.626,98.331,25.398,1.098,62.285,0.872,0.039,0,0,0,"    
21.68",41.5,1,9,3,WassenaarRS,0,1
217,    P-2431,   2023/02/01 03:52:08,           1-09,3,-1.345,-2.989,-0.069,0.235,20078,-1,1,                                  USGS48,                                T1V9-ID2,                 H2O,1675241835,0.214,0.156,0.367,0.16,146.658,0,-0.004,3.519,95.131,24.566,1.053,60.022,0.871,0.034,0,0,0,"    
21.71",41.75,1,9,3,WassenaarRS,0,1
218,    P-2431,   2023/02/01 04:01:07,           1-09,4,-1.322,-2.951,-0.068,0.238,20191,0,1,                                  USGS48,                                T1V9-ID2,                 H2O,1675242375,0.231,0.19,0.452,0.166,144.007,0.001,-0.005,3.434,95.65,24.706,1.055,60.269,0.871,-0.013,0,0,0,"    
21.75",41.688,1,9,3,WassenaarRS,0,1
219,    P-2431,   2023/02/01 04:10:07,           1-09,5,-1.329,-2.987,-0.091,0.25,20034,0,1,                                  USGS48,                                T1V9-ID2,                 H2O,1675242915,0.219,0.196,0.43,0.152,148.775,-0.001,-0.003,3.553,94.971,24.402,1.053,60.04,0.87,0.036,0,0,0,"    
21.84",41.062,1,9,3,WassenaarRS,0,1
220,    P-2431,   2023/02/01 04:19:06,           1-09,6,-1.348,-3.005,-0.072,0.24,20203,0,1,                                  USGS48,                                T1V9-ID2,                 H2O,1675243454,0.206,0.198,0.387,0.143,151.391,0,-0.003,3.589,95.693,24.619,1.061,60.621,0.871,0.008,0,0,0,"    
21.74",41.125,1,9,3,WassenaarRS,0,1
221,    P-2431,   2023/02/01 04:28:06,           1-09,7,-1.331,-2.98,0.019,0.244,20139,0,1,                                  USGS48,                                T1V9-ID2,                 H2O,1675243994,0.23,0.19,0.403,0.161,145.986,0.001,-0.005,3.507,95.45,24.553,1.055,60.079,0.871,-0.042,0,0,0,"    
21.71",41.562,1,9,3,WassenaarRS,0,1
222,    P-2431,   2023/02/01 04:37:06,           1-09,8,-1.367,-3.016,0.037,0.227,20106,0,1,                                  USGS48,                                T1V9-ID2,                 H2O,1675244534,0.207,0.178,0.411,0.145,145.1,0,-0.004,3.486,95.192,24.614,1.057,60.345,0.871,0.087,0,0,0,"    
21.61",41.875,1,9,3,WassenaarRS,0,1
223,    P-2431,   2023/02/01 04:46:06,           1-09,9,-1.337,-2.976,0.019,0.236,20137,0,1,                                  USGS48,                                T1V9-ID2,                 H2O,1675245074,0.209,0.162,0.414,0.16,147.458,-0.001,-0.004,3.502,95.398,24.483,1.063,60.489,0.87,0.056,0,0,0,"    
21.69",41.562,1,9,3,WassenaarRS,0,1
224,    P-2431,   2023/02/01 04:55:05,           1-09,10,-1.339,-3.002,0.009,0.248,19967,0,1,                                  USGS48,                                T1V9-ID2,                 H2O,1675245613,0.218,0.18,0.454,0.157,148.468,0,-0.006,3.546,94.626,24.465,1.041,59.769,0.87,0.042,0,0,0,"    
21.63",40.938,1,9,3,WassenaarRS,0,1
225,    P-2431,   2023/02/01 05:04:05,           1-09,11,-1.36,-2.984,0.065,0.217,20121,0,1,                                  USGS48,                                T1V9-ID2,                 H2O,1675246152,0.202,0.164,0.374,0.152,150.843,0,-0.004,3.586,95.328,24.631,1.049,59.952,0.869,-0.011,0,0,0,"    
21.73",41.125,1,9,3,WassenaarRS,0,1
226,    P-2431,   2023/02/01 05:13:04,           1-09,12,-1.366,-3.005,0.055,0.222,20105,0,1,                                  USGS48,                                T1V9-ID2,                 H2O,1675246691,0.228,0.198,0.447,0.159,146.096,0,-0.005,3.486,95.239,24.464,1.059,60.529,0.871,0.02,0,0,0,"    
21.88",41.625,1,9,3,WassenaarRS,0,1
227,    P-2431,   2023/02/01 05:22:05,           1-09,13,-1.343,-2.97,0.069,0.227,20027,0,1,                                  USGS48,                                T1V9-ID2,                 H2O,1675247232,0.211,0.186,0.442,0.15,142.049,0,-0.005,3.39,94.931,24.455,1.05,59.836,0.871,-0.006,0,0,0,"    
21.73",41.625,1,9,3,WassenaarRS,0,1
228,    P-2431,   2023/02/01 05:31:04,           1-09,14,-1.368,-2.998,0.069,0.216,20026,0,1,                                  USGS48,                                T1V9-ID2,                 H2O,1675247771,0.211,0.176,0.399,0.156,147.601,0,-0.004,3.511,94.912,24.298,1.057,60.434,0.869,0.067,0,0,0,"    
21.73",41,1,9,3,WassenaarRS,0,1
229,    P-2431,   2023/02/01 05:40:04,           1-09,15,-1.348,-2.989,0.061,0.232,20067,0,1,                                  USGS48,                                T1V9-ID2,                 H2O,1675248312,0.214,0.169,0.393,0.161,148.051,0,-0.004,3.532,95.041,24.52,1.053,60.376,0.871,0.05,0,0,0,"    
21.65",41.125,1,9,3,WassenaarRS,0,1
230,    P-2431,   2023/02/01 05:49:05,           1-09,16,-1.374,-2.997,0.064,0.21,20157,0,1,                                  USGS48,                                T1V9-ID2,                 H2O,1675248852,0.23,0.189,0.434,0.16,149.957,0,-0.005,3.576,95.462,24.582,1.06,60.496,0.871,0.045,0,0,0,"    
21.73",41.438,1,9,3,WassenaarRS,0,1
